Dataset Name,Record,Ocean basin,Regional Sea,Coastal or open ocean?,Sample Date,Sample Year,Sample Time (local),Sample Location,Sample Latitude,Sample Longitude,Water Temperature (approximate C),Sampling Platform,Bucket Used?,Sampling Site Information,Notes,Depth of Sample (M),"Wind Speed (knots, Marine only)",Wind Direction (Marine only),"What time was high tide on the day that you sampled? (closest to your sampling time, Marine only)",Lab Fields,Date Filtered,Date Counted,Sample Volume (L),Number of Filters,Sediment Load,Start Time,Stop Time,Blue–Round,Blue–Round < 1.5 mm new,Blue–Round 1.6-3.1 mm,Blue–Round 3.2-5 mm,Blue–Round 5.1-9.6 mm,Blue–Filament,Blue–Filament  < 1.5 mm new,Blue–Filament 1.6-3.1 mm ,Blue–Filament 3.2-5 mm,Blue–Filament 5.1-9.6 mm,Blue–Other Shape,Blue–Other Shape  < 1.5 mm new,Blue–Other Shape  1.6-3.1 mm,Blue–Other Shape 3.2-5 mm,Blue–Other Shape 5.1-9.6 mm,Red–Round,Red–Round  < 1.5 mm new,Red–Round  1.6-3.1 mm ,Red–Round 3.2-5 mm,Red–Round 5.1-9.6 mm,Red–Filament,Red–Filament  < 1.5 mm new,Red–Filament 1.6-3.1 mm ,Red–Filament 3.2-5 mm,Red–Filament 5.1-9.6 mm,Red–Other Shape,Red–Other Shape  < 1.5 mm new,Red–Other Shape 1.6-3.1 mm ,Red–Other Shape 3.2-5 mm,Red–Other Shape 5.1-9.6 mm,Transparent–Round,Transparent–Round  < 1.5 mm new,Transparent–Round 1.6-3.1 mm,Transparent–Round 3.2-5 mm,Transparent–Round 5.1-9.6 mm,Transparent–Filament,Transparent–Filament  < 1.5 mm new,Transparent–Filament  1.6-3.1 mm,Transparent–Filament 3.2-5 mm,Transparent–Filament 5.1-9.6 mm,Transparent–Other Shape,Transparent–Other Shape  < 1.5 mm new,Transparent–Other Shape  1.6-3.1 mm,Transparent–Other Shape 3.2-5 mm,Transparent–Other Shape 5.1-9.6 mm,Black–Round,Black–Round  < 1.5 mm new,Black–Round  1.6-3.1 mm,Black–Round 3.2-5 mm,Black–Round 5.1-9.6 mm,Black–Filament,Black–Filament  < 1.5 mm new,Black–Filament 1.6-3.1 mm,Black–Filament 3.2-5 mm,Black–Filament 5.1-9.6 mm,Black–Other Shape,Black–Other Shape  < 1.5 mm new,Black–Other Shape 1.6-3.1 mm,Black–Other Shape 3.2-5 mm,Black–Other Shape 5.1-9.6 mm,Green–Round  ,Green–Filament,Green–Other Shape,Other Color–Round,Other Color–Round  < 1.5 mm new,Other Color–Round 1.6-3.1 mm ,Other Color–Round 3.2-5 mm,Other Color–Round 5.1-9.6 mm,Other Color–Filament,Other Color–Filament  < 1.5 mm new,Other Color–Filament 1.6-3.1 mm,Other Color–Filament 3.2-5 mm,Other Color–Filament 5.1-9.6 mm,Other Color–Other Shape,Other Color–Other Shape  < 1.5 mm new,Other Color–Other Shape  1.6-3.1 mm,Other Color–Other Shape 3.2-5 mm,Other Color–Other Shape 5.1-9.6 mm,Total Blue,Total Blue <1.5mm,Total Blue 1.6-3.1 mm,Total Blue 3.2-5 mm,Total Blue 5.1-9.6,Total Red,Total Red <1.5 mm,Total Red 1.6-3.1 mm,Total Red 3.2-5 mm,Total Red 5.1-9.6 mm,Total Transparent,Total Transparent <1.5 mm,Total Transparent 1.6-3.1 mm,Total Transparent 3.2-5 mm,Total Transparent 5.1-9.6 mm,Total Black,Total Black <1.5 mm,Total Black  1.6-3.1 mm ,Total Black 3.2-5 mm,Total Black 5.1-9.6 mm,Total Other Color ,Total Other Color <1.5 mm,Total Other Color  1.6-3.1 mm ,Total Other Color  3.2-5 mm,Total Other Color  5.1-9.6 mm,Total Round,Total Filament,Total Other Shape,Total Pieces,Total Pieces/L,"Total Pieces/L (calculated, floored)",Sample Jar Material,Plastic Type,Lab Notes,
Worldwide Marine ,34,Atlantic,Caribbean,Coastal,11/28/2013,2013,13:15,,21.031301,-86.791189,24.5,,No,Open Ocean,PUNTA NIZUC while snorkeling,,8.5,N (348.75º - 11.25º),17:10,,,,1,,,,,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,6,6,,,,
Worldwide Marine ,35,Atlantic,,Coastal,11/28/2013,2013,19:15,,-54.941,-69.1525,4,Rowboat,No,Rural Area,"aprox 2 meters from shore in protected bay beach in west end of cove, prevailing winds west, popular spot for sail boats and fishing boats, snowing, water depth aprox 30 cm",,7,WSW (236.25º - 258.75º),,,,,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,,,,
Worldwide Marine ,36,Atlantic,,Coastal,11/28/2013,2013,19:50,,-54.941,-69.157,4,Rowboat,No,Rural Area,"same conditions as sample 4, middle of cove that sample 4 was taken in",,6,WSW (236.25º - 258.75º),,,,,1,,,,,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2,10,10,10,,,,
Worldwide Marine ,37,Atlantic,,Open ocean,11/28/2013,2013,12:50,,23.0016,-67.2478,28.4,Sailboat/Large Vessel,No,,,,15,SE (123.75º - 146.25º),,,1/27/2015,2/3/2015,1.15,1,,13:40,13:46,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,22,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,32,2,34,28.33333333,28,Plastic,,,
Worldwide Marine ,38,Pacific,Central America,Coastal,11/29/2013,2013,10:11,,24.417222,-110.31222,26,Kayak,No,Open Ocean,Collected just off the southeastern end of Espiritu Santo Island (ESI). Was visited by a dolphin as the sample was collected.,,3,NE (33.75º - 56.25º),6:13,,,,1,,,,,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,5,17,17,17,,,,
Worldwide Marine ,39,Atlantic,Caribbean,Coastal,11/29/2013,2013,14:00,,20.647611,-87.050925,27,Shore,No,Town Port,walked out into shallow bay 30 meters from shore. 30 m from shore walkable chest deep,,2,NE (33.75º - 56.25º),17:25,,,,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,,,,
Worldwide Marine ,40,Atlantic,,Coastal,11/29/2013,2013,17:05,,-54.9338,-67.6162,4.5,Rowboat,No,Town Port;Rural Area,"middle of a small harbor town, puerto williams",,4,WSW (236.25º - 258.75º),,,,,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,,,,
Worldwide Marine ,41,Southern,,Coastal,11/29/2013,2013,15:15,"Neko Harbour, Antarctic Peninsula",-64.8439,-62.5312,0,,No,,"Neko Harbour, Antarctic Peninsula",,1,,,,10/7/2014,10/15/2014,1.025,1,,11:30,11:40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,8,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,32,2,34,31.62790698,31,Plastic,,Feathers.,
Worldwide Marine ,42,Pacific,Central America,Coastal,12/3/2013,2013,8:43,,24.163333,-110.317222,,Shore,No,City Port,"Collected in La Paz bay, just off of downtown boardwalk, near where several small boats were anchored",,1,E (78.75º - 101.25º),8:22,,,,1,,,,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,7,7,7,,,,
Worldwide Marine ,43,Atlantic,Caribbean,Coastal,12/3/2013,2013,11:05,,17.2776,-87.80551,26.67,Other,No,Remote Area;Island,,,5,SE (123.75º - 146.25º),9:59,,,,1,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,0,15,15,15,,,,
Worldwide Marine ,44,Atlantic,Caribbean,Coastal,12/4/2013,2013,12:03,,17.32112,-87.78921,27.8,Other,No,Open Ocean;Remote Area;Island,,,8.5,SSE (146.25º - 168.75º),22:47,,,,1,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,1,10,10,10,,,,
Worldwide Marine ,45,Atlantic,Caribbean,Coastal,12/5/2013,2013,12:53,,17.40976,-87.92763,26.7,Other,No,Open Ocean;Remote Area;Island,,,13.5,E (78.75º - 101.25º),23:38,,,,1,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,15,15,15,,,,
Worldwide Marine ,46,Atlantic,Caribbean,Coastal,12/5/2013,2013,15:30,,17.31051,-87.80113,27.8,Dock/Jetty,No,Remote Area;Island,,,19,ENE (56.25º - 78.75º),23:38,,,,1,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,9,9,9,,,,
Worldwide Marine ,47,Atlantic,Caribbean,Coastal,12/5/2013,2013,19:57,,17.2826,-87.81142,27.8,Dock/Jetty,No,Remote Area;Island,floating plastic debris on surface,,19,ENE (56.25º - 78.75º),23:58,,,,1,,,,,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,102,0,0,0,0,0,0,0,0,0,30,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,148,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,76,163,239,239,239,,,,
Worldwide Marine ,48,Southern,,Coastal,12/8/2013,2013,17:00,"Barrientos Island, Aitcho Islands, South Shetland Islands",-62.4113,-59.7428,3,,No,Island,"Barrientos Island, Aitcho Islands, South Shetland Islands",,1,SW (213.75º - 236.25º),,,10/7/2014,10/15/2014,0.95,1,,13:51,13:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,Plastic,,"Wet, full of pebbles",
Worldwide Marine ,49,Southern,,Open Ocean,12/8/2013,2013,12:10,"Half Moon Island, South Shetland Islands",-62.0955,-59.9032,3,,No,Island,"Half Moon Island, South Shetland Islands",,0,,,,10/7/2014,10/15/2014,1.15,1,,13:17,13:25,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,9,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,20,1,21,17.5,17,Plastic,,,
Worldwide Marine ,50,Atlantic,Caribbean,Coastal,12/11/2013,2013,9:08,,18.4599,-66.093,27.6,Sailboat/Large Vessel,No,,,,15,E (78.75º - 101.25º),,,1/23/2015,2/3/2015,1.25,1,,13:52,14:12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,222,0,0,0,0,1,0,0,0,0,0,226,0,226,173.8461538,173,Plastic,,Very small similar shaped fibers (black).  Used 10x magnification & slide on compund scope to check for cells.  Determined that the fibers are synthetic.,
Worldwide Marine ,51,Southern,,Coastal,12/15/2013,2013,8:45,"Wilhelmina Bay, Antarctic Peninsula",-64.5771,-62.2257,2,,No,,"Wilhelmina Bay, Antarctic Peninsula",,0,,,,10/7/2014,10/15/2014,0.95,1,,11:42,11:48,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,0,12,12,12,Plastic,,,
Worldwide Marine ,52,Southern,,Coastal,12/17/2013,2013,13:00,"Petermann Island, Antarctic Peninsula",-65.1775,-64.1291,0.5,,No,Island,"Petermann Island, Antarctic Peninsula",,0,,,,10/7/2014,10/15/2014,1.1,1,,12:43,13:08,0,0,0,0,0,13,0,0,0,0,67,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,80,0,0,0,0,7,0,0,0,0,16,0,0,0,0,26,0,0,0,0,5,0,0,0,0,0,66,68,134,116.5217391,116,Plastic,,Sample also had high amount of bright orange debris (paint?) sort of smeared when prodded.  Did not count as plastic.  Many clear globs as well.,
Worldwide Marine ,53,Atlantic,Caribbean,Coastal,12/28/2013,2013,10:20,,9.556027,-79.654444,,Shore,No,Town Port;Heavy Fishing Area;Rural Area,"Edge of a bay, some makeshift homes/shacks around",,1,SE (123.75º - 146.25º),,,,,1,,,,,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,8,13,13,13,,,,
Worldwide Marine ,54,Atlantic,Caribbean,Coastal,12/31/2013,2013,17:08,,9.287916,-82.391222,,Other,No,Town Port;Dock/Jetty;Heavy Fishing Area;Rural Area,"Very close to boat docks. Very close to shacks/ fishing homes. A port for a large Ferry is only about 1 mile north east of this location. Water seemed very dirty, waste and trash was seen dumped into the water.",,1,E (78.75º - 101.25º),,,,,1,,,,,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,11,12,23,23,23,,,,
Worldwide Marine ,55,Atlantic,Caribbean,Coastal,1/1/2014,2014,16:45,,9.3385,-82.239888,,Dock/Jetty,No,City Port;Dock/Jetty;Heavy Fishing Area;Culvert/drain pipes present;Island,"Boat dock, restaurants and homes all around, many motor boats transport people and goods all day through this area. Ferry port located very close to this location.",,3,SE (123.75º - 146.25º),,,,,1,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,5,0,0,0,0,0,8,19,27,27,27,,,,
Worldwide Marine ,56,Pacific,Central America,Coastal,1/2/2014,2014,,,11.47168,-86.13136,,,No,,,,,,,,,,1,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,6,6,6,,,,
Worldwide Marine ,57,Atlantic,Caribbean,Coastal,1/3/2014,2014,15:25,,20.396161,-87.313191,25,Shore,No,,Took sample from shore in shallow water with rocks and sandy ground. Sample will contain dispersed sand. There were a lot of fish and it was a fishing ground for pelicans. Close to the spot live sea turtles. Highly frequented beach with reef.,,2,NNW (326.25º - 348.75º),,,,,1,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,4,4,4,,,,
Worldwide Marine ,58,Atlantic,Caribbean,Coastal,1/7/2014,2014,9:05,,20.210337,-87.430163,25,Shore,No,Open Ocean;Rural Area,"Highly frequented beach with reef in front of it. A lot of litter was washed up on the shore, so that the beach was in parts fully covered with a plastic/algae mix. I can send a picture of that with my shipping receipt.",,3,NE (33.75º - 56.25º),,,,,1,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,
Worldwide Marine ,59,Atlantic,Caribbean,Coastal,1/8/2014,2014,8:15,,18.335767,-64.92775,26.7,Sailboat/Large Vessel,No,Island,lots of fish in water,,10,SE (123.75º - 146.25º),,,1/23/2015,2/3/2015,1.25,1,,14:21,14:26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,2.307692308,2,Plastic,,,
Worldwide Marine ,60,Atlantic,Caribbean,Coastal,1/13/2014,2014,16:00,,18.3464,-64.791,26.7,Sailboat/Large Vessel,No,Island,,,15,SE (123.75º - 146.25º),,,1/23/2015,2/3/2015,1.15,1,,14:27,14:37,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,22,1,23,19.16666667,19,Plastic,,Other color-purple,
Worldwide Marine ,61,Atlantic,Caribbean,Coastal,1/18/2014,2014,16:00,,18.4547,-64.442133,27,Sailboat/Large Vessel,No,Island,,,15,E (78.75º - 101.25º),,,1/23/2015,2/6/2015,1.25,1,,14:02,14:07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1.538461538,1,Plastic,,,
Worldwide Marine ,62,Atlantic,Caribbean,Coastal,1/19/2014,2014,15:00,,18.37405,-64.531216,27,Sailboat/Large Vessel,No,Island,,,10,SE (123.75º - 146.25º),,,1/23/2015,2/3/2015,1.3,1,,14:08,14:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.7407407407,0,Plastic,,Very clean,
Worldwide Marine ,63,Atlantic,Caribbean,Coastal,1/25/2014,2014,13:00,,18.334183,-64.926333,27.3,Sailboat/Large Vessel,No,Island,,,18,SE (123.75º - 146.25º),,,1/23/2015,2/6/2015,0.95,1,,14:12,14:17,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,8,8,8,Plastic,,Green was green with green dots,
Worldwide Marine ,64,Atlantic,Caribbean,Coastal,1/27/2014,2014,15:00,,20.29884,-87.00539,26.6,Shore,No,Rural Area;Island,,,3.5,SE (123.75º - 146.25º),6:40,,,,1,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,,,,
Worldwide Marine ,65,Atlantic,Caribbean,Coastal,2/1/2014,2014,15:30,,20.44935,-86.9901,26.6,Dock/Jetty,No,Dock/Jetty;Island,,,3.5,SE (123.75º - 146.25º),9:25,,,,1,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,
Worldwide Marine ,66,Atlantic,Caribbean,Open Ocean,2/2/2014,2014,9:30,,17.749514,-87.025033,26,Dock/Jetty,No,Town Port,Unfortunately temperatures were not taken with our sample. The average water temperature is around 79 degrees F.,,5,S (168.75º - 191.25º),1:02,,,,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
